gene_id,f1.expected_count,f2.expected_count,f3.expected_count,f4.expected_count,f5.expected_count,f6.expected_count
ENSDARG00000090945,13,10,10,14.01,18,7
ENSDARG00000090946,23.62,25,34.63,39,52.86,23.46
ENSDARG00000090947,22.36,13.72,12.39,37.92,45.28,27.06
ENSDARG00000090948,98,86,68,88,127,105
ENSDARG00000090949,704,786,564,893,467,845
ENSDARG00000090953,26,32,18,42,21,35
ENSDARG00000090957,39.7,34.25,29.17,45.29,50.04,36.98
ENSDARG00000090963,626,817,592,905,667,770
ENSDARG00000090965,6,10,11,21,14,10
ENSDARG00000090969,250,252,215,397,360,255
ENSDARG00000090971,234,302,204,334,238,281
ENSDARG00000090973,82,105,68,112,82,122
ENSDARG00000090975,11.68,10.16,3.41,7.86,9.5,18.53
ENSDARG00000090976,174,231,161,264,223,262
ENSDARG00000090977,11,17,7,14,10,8
ENSDARG00000090980,977,1041,889,1180,1120,1051
ENSDARG00000090981,4,7,3,4,9,6
ENSDARG00000090982,610,897,605,894,558,827
ENSDARG00000090986,631,754,549,838,677,843
ENSDARG00000090988,189,218,165,280,210,253
ENSDARG00000090993,320,301,222,337,312,316
ENSDARG00000090997,135,190,129,209,124,194
ENSDARG00000090998,162,175,130,194,162,187
ENSDARG00000091001,319,302,211,401.51,350,342
ENSDARG00000091003,68,83,78,124,135,103
ENSDARG00000091006,1150,1240,1179,1904,1334,1351
ENSDARG00000091009,142,130,117,203,250,169
ENSDARG00000091013,28,33.58,30.35,50.68,44.2,37.39
ENSDARG00000091015,2,6,4,9,8,9
ENSDARG00000091025,37.34,23.56,12.8,13.23,19.23,30.8
ENSDARG00000091026,23.2,21.05,6.74,24.35,43.66,19.35
ENSDARG00000091027,4,7,6,8,7,6
ENSDARG00000091029,411,475,435,631,479,488
ENSDARG00000091042,331,437,265,439,209,462
ENSDARG00000091043,37.06,87.75,36.55,69.54,25.97,57.43
ENSDARG00000091058,21,37,35,64,73,28
ENSDARG00000091059,7,18,2,10,2,18
ENSDARG00000091061,1709,1641,1435,2896,2128,1967
ENSDARG00000091062,0,1.71,1.58,0,0,0
ENSDARG00000091072,4,6,5,13,3,6
ENSDARG00000091073,6,10,4,5,10,6
ENSDARG00000091079,701,723,483,762,856,749
ENSDARG00000091083,0,0,0,0,2,0
ENSDARG00000091085,0,0,1,5,2,2
ENSDARG00000091090,1318,1462,1057,2262,1059,1861
ENSDARG00000091092,352.7,358.7,269.2,416.99,436.37,421.13
ENSDARG00000091095,0,0,0,0,0,0
ENSDARG00000091101,46,48,34,57,52,55
ENSDARG00000091111,786,822,717,1204,1233,935
ENSDARG00000091116,687.9,775.84,672.92,1174.49,980.81,833.87
ENSDARG00000091119,204,215,184,311,279,243
ENSDARG00000091124,653,541,489,718,749,670
ENSDARG00000091126,19,14,20,26,41,29
ENSDARG00000091127,1033.17,1162.17,1022.41,1897.09,1302.89,1256.26
ENSDARG00000091128,50,95,62,111,58,77
ENSDARG00000091130,149,199,175,202,62,223
ENSDARG00000091131,176,215,167,216,176,230
ENSDARG00000091135,17,41,24,44,24,18
ENSDARG00000091136,167.66,173.98,101.11,191.2,305.9,171.25
ENSDARG00000091138,2173,2129,1602,2371,2700,2253
ENSDARG00000091140,9,4,6,17,23,7
ENSDARG00000091143,13.43,15.53,7.55,22.6,13.92,19
ENSDARG00000091144,9.78,16.14,4.23,17.59,18.19,19.03
ENSDARG00000091148,16047.73,13135.99,14790.12,16685.02,17082.85,12477.37
ENSDARG00000091150,2468,3188,1989,3147,1978,3189
ENSDARG00000091161,425.69,513.7,373.91,513.82,442.92,509.83
ENSDARG00000091169,10,10,10,12,17,7
ENSDARG00000091172,7,6,4,10,10,8
ENSDARG00000091184,0,0,0,0,0,0
ENSDARG00000091185,12.14,6.16,8.24,8.64,2.19,3.95
ENSDARG00000091187,409,448,336,503,366,442
ENSDARG00000091198,357,333,257,437,433,380
ENSDARG00000091203,0,0,0,0,0,0
ENSDARG00000091206,0,0,1,0,1,0
ENSDARG00000091207,0,0,0,2,2,1
ENSDARG00000091209,453,454,717,1838.98,1524,493
ENSDARG00000091211,37.49,41.45,34.37,56.62,49.49,32.34
ENSDARG00000091212,30,44,43,73,52,44
ENSDARG00000091215,507,497,324,534,546,567.02
ENSDARG00000091216,0,0,2,2,0,1
ENSDARG00000091221,9,13,12,12,17,17
ENSDARG00000091222,141.28,163.04,124.02,216.27,211.79,149.01
ENSDARG00000091230,15,11.02,10.08,13.08,8.01,11.42
ENSDARG00000091232,69.87,89.49,82.42,117.26,121.89,98.53
ENSDARG00000091233,2,7,6,12,14,7
ENSDARG00000091234,53,75,75,110,125,87
ENSDARG00000091235,25.18,31.68,10.41,41.47,28.67,20.63
ENSDARG00000091241,47.6,73,52.41,67,40.67,70
ENSDARG00000091243,11.08,7.47,9.43,11.11,11.84,16.87
ENSDARG00000091247,160,156,121,196,148,213
ENSDARG00000091249,31.06,37.86,45.01,60.32,41.34,50.08
ENSDARG00000091252,47,65,46,84,72,56
ENSDARG00000091253,1165,1050,787,1297,1308,1219
ENSDARG00000091254,8,8,11,13,11,9
ENSDARG00000091260,575,442,599,1054,791,672
ENSDARG00000091266,11,12,7,16,11,9
ENSDARG00000091271,211,226,147,255,175,243
ENSDARG00000091272,0,0,0,0,0,0
ENSDARG00000091277,161,205,135,181,169,199
ENSDARG00000091280,289,269,191,328,298,296
ENSDARG00000091287,9,9,14,19,18,11
ENSDARG00000091293,885,1705,1096,1545,928,1276
ENSDARG00000091298,9091,9175,6852,9994,11240,10202
ENSDARG00000091304,492,525,336,517,526,578
ENSDARG00000091306,707,960,613,1086,525,858
ENSDARG00000091317,435,625,522,799,580,590
ENSDARG00000091318,0,0,0,0,0,0
ENSDARG00000091320,80.53,93.04,70.69,122.09,129.79,94.05
ENSDARG00000091321,10,7,9,12,11,15
ENSDARG00000091326,189,219,193,247,212,264
ENSDARG00000091327,28.91,50,26,24.91,33,27.24
ENSDARG00000091337,0,0,0,0,0,0
ENSDARG00000091342,163,238,134,226,153,203
ENSDARG00000091348,6923,7936,5591,8882,7397,8109
ENSDARG00000091349,114,138,110,158,114,119
ENSDARG00000091359,303,464,336,505,245,385
ENSDARG00000091366,55,58,36,74,44,58
ENSDARG00000091367,1479,1669,1152,1968,1568,1518
ENSDARG00000091368,38,31,29,46,58,38
ENSDARG00000091377,86,90,81,129,113,82
ENSDARG00000091381,11.64,9.71,8.02,19.76,9.47,14.71
ENSDARG00000091385,284,296,214,319,263,276
ENSDARG00000091388,0,0,0,0,0,0
ENSDARG00000091392,0,0,0,0,0,0
ENSDARG00000091393,157,169,118,185,128,166
ENSDARG00000091402,714,728,551,892,827,771
ENSDARG00000091408,74,118,73,115,48,98
ENSDARG00000091409,0,2.01,0,0,1.86,2.18
ENSDARG00000091411,15,14,16,14,22,19
ENSDARG00000091413,158,183,120,190,165,165
ENSDARG00000091416,0,0,0,0,0,0
ENSDARG00000091418,520,681,460,706,549,674
ENSDARG00000091419,1510,1707,1191,2035,1557,1788
ENSDARG00000091421,0,2,0,2,0,0
ENSDARG00000091428,44,63,42,66,40,61
ENSDARG00000091433,165,247,132,261,177,242
ENSDARG00000091445,0,0,0,0,0,3.13
ENSDARG00000091459,46,119,81,110,53,85
ENSDARG00000091465,150.65,136.24,95.79,149.93,97,144.62
ENSDARG00000091466,0,0,0,0,0,0
ENSDARG00000091471,37.39,43.89,24.1,41.69,47.35,39.13
ENSDARG00000091477,23.22,13.16,24.88,19.17,27.31,17.64
ENSDARG00000091481,522,529,459,631,558,635
ENSDARG00000091486,0,0,0,0,0,0.5
ENSDARG00000091489,10,15,4,18,13,16
ENSDARG00000091495,3.9,0,0,0,0,2.17
ENSDARG00000091499,12,17,22,19,20,20
ENSDARG00000091503,424,458,359,558,414,420
ENSDARG00000091509,146,233,157,263,106,188
ENSDARG00000091511,88,74,45,89,78,106
ENSDARG00000091512,375.04,529.06,351.02,543.02,393.02,492.08
ENSDARG00000091513,611,863,651,926,620,876
ENSDARG00000091514,51,60,41,55,48,45
ENSDARG00000091519,0,3.69,1.6,0,1.77,3.42
ENSDARG00000091521,76,74,69,96,53,78
ENSDARG00000091531,55,35,55,68,79,57
ENSDARG00000091535,24,27,26,34,4,23
ENSDARG00000091538,119,152,110,145,122,167
ENSDARG00000091539,21,18,18,41,22,16
ENSDARG00000091548,387,368,243,437,260,530
ENSDARG00000091552,0,0,0,0,0,0
ENSDARG00000091555,1375,1416,1057,1659.99,1658.98,1577
ENSDARG00000091556,0,0,1,0,0,0
ENSDARG00000091557,0,1,0,0,1,2
ENSDARG00000091558,216.78,106.82,106.4,187.24,126.2,186.95
ENSDARG00000091560,1707.92,2001.64,1892.17,3331.11,1993.61,2185.56
ENSDARG00000091561,61.07,48.27,60.48,85.33,101.09,43.38
ENSDARG00000091563,1992,2310,1767,2634,2424,2367
ENSDARG00000091573,31.02,35.02,34.03,43.13,33.04,42.05
ENSDARG00000091574,163.99,189.99,149,252,137,227
ENSDARG00000091576,71.91,72,68.87,100.84,115.8,88.57
ENSDARG00000091579,529,583,422,631,588,607
ENSDARG00000091584,264,326,257,349,307,336
ENSDARG00000091585,7,11,10,17,13,16
ENSDARG00000091590,15,0,0,0,11,9
ENSDARG00000091592,120,135,123,139,113,136
ENSDARG00000091595,254,266,223,337,317,288
ENSDARG00000091598,284,287,218,361,169,359
ENSDARG00000091602,116,171,99,183,112,175
ENSDARG00000091605,1,0,0,0.5,0,0
ENSDARG00000091607,15,12,16,24,13,11
ENSDARG00000091609,523,630,389,735,753,566
ENSDARG00000091614,18,21,18,22,29,23
ENSDARG00000091616,2,0,0,1,1,1
ENSDARG00000091618,312,414,295,472,401,461
ENSDARG00000091619,251,312,184,346,117,370
ENSDARG00000091624,378.38,386.8,318.17,514.28,362.13,421.75
ENSDARG00000091625,158,161,93,148,143,170
ENSDARG00000091627,10.27,17.89,7.36,18.22,11.82,25.92
ENSDARG00000091628,251,285,227,352,245,296
ENSDARG00000091631,575,650,400,743,548,648
ENSDARG00000091633,103,108,126,126,98,70
ENSDARG00000091637,97,98,59,111,96,107
ENSDARG00000091638,0,3,1,0,0,2
ENSDARG00000091640,106,86,75,84,95,117
ENSDARG00000091650,51,35,29,55,52,40
ENSDARG00000091652,838,1068,710,1157,793,1061
ENSDARG00000091655,782,684,571,948,888,883
ENSDARG00000091656,445,456,342,519,519,503
ENSDARG00000091657,81.27,54.36,60.62,80.22,61.13,79.6
ENSDARG00000091658,66,79,74,60,44,77
ENSDARG00000091660,192,217,117,182,195,200
ENSDARG00000091667,28,54,40,29,41,56
ENSDARG00000091669,178,187,261,300,456,213
ENSDARG00000091678,269,274,221,332,287,277
ENSDARG00000091679,2,1,2,1,0,1
ENSDARG00000091683,723,1040,738,1020,857,915
ENSDARG00000091692,28,38,24,38,31,38
ENSDARG00000091697,0,0,0,0,0,3.96
ENSDARG00000091699,2793,3050,1895,3014,2954,3183
ENSDARG00000091702,39,35,25,45,41,55
ENSDARG00000091705,0,0,0,0,0,0
ENSDARG00000091712,0,0,0,1,0,0
ENSDARG00000091718,5,6,5.22,4.7,4.55,3
ENSDARG00000091723,27,18,15,35,31,18
ENSDARG00000091726,380,419,335,492,392,475
ENSDARG00000091727,77.9,82.6,99.78,158.19,120.26,96.8
ENSDARG00000091728,106.19,97.69,87.48,113.69,122.92,123.05
ENSDARG00000091730,0,0,0,0,0,0
ENSDARG00000091733,0,0,0,0,0,1.08
ENSDARG00000091734,403,395,363,528,617,415
ENSDARG00000091746,30.18,28.77,19.13,34.96,30.41,37.02
ENSDARG00000091748,36,30,27,38,46,40
ENSDARG00000091752,0,0,0,0,0,0
ENSDARG00000091754,65,72,49,55,64,74
ENSDARG00000091756,829,1079,895,1187,887,946
ENSDARG00000091757,296.29,285.82,276.71,443.83,507.87,282.23
ENSDARG00000091760,359,410,290,477,396,379
ENSDARG00000091762,116,119,133,157,136.99,166
ENSDARG00000091768,182,225,129,217,163,225
ENSDARG00000091771,513,544,462,661,592,614
ENSDARG00000091775,1,0,5,3,11,3
ENSDARG00000091777,250,285,206,305,171,290
ENSDARG00000091782,0,0,0,1,0,0
ENSDARG00000091783,23,31,22,25,11,23
ENSDARG00000091790,0,0,0,0,0,0
ENSDARG00000091791,14,6,7,15,10,10
ENSDARG00000091792,333,371,196,332,254,428
ENSDARG00000091796,0,0,0,0,0,0
ENSDARG00000091799,73,115,88,126,60,108
ENSDARG00000091800,306.32,287.57,245.62,386.61,437.26,345.64
ENSDARG00000091801,1119.6,966.21,613.45,1097.46,644.3,1276.13
ENSDARG00000091813,470,491,371,587,624,550
ENSDARG00000091817,104,107,79,158,96,116
ENSDARG00000091821,91,85,74,94,87,98
ENSDARG00000091831,993,1013,855.87,1324,1322,1088
ENSDARG00000091832,4,3,4,5,4,1
ENSDARG00000091833,436,382,348,569,398,460
ENSDARG00000091834,591,694,541,1022,534,714
ENSDARG00000091835,35,52,40,61,60,40
ENSDARG00000091836,805,862,795,1055,920,790
ENSDARG00000091841,29,26,23,20,11,26
ENSDARG00000091845,3.15,2.81,0,0,0,0
ENSDARG00000091847,131.22,152.87,131.77,162.14,102.85,167.21
ENSDARG00000091851,78,86,75,101,84,112
ENSDARG00000091859,12,19,22,37,19,25
ENSDARG00000091860,50,48,195,219,376,56
ENSDARG00000091861,0,0,0,0,0,0
ENSDARG00000091864,9,10,12,15,14.86,18
ENSDARG00000091865,0,0,0,0,0,0
ENSDARG00000091867,4,1,10,12,5,7
ENSDARG00000091869,160.71,207.74,166.03,221.43,155.01,200.46
ENSDARG00000091870,0,1,0,1,3,0
ENSDARG00000091872,198,213,164,257,227,234
ENSDARG00000091876,0,0.9,0,0,1,0
ENSDARG00000091877,0,0,0,0,1,2
ENSDARG00000091879,102,104,67,137,107,135
ENSDARG00000091885,3.3,5.53,7.68,3.32,19.8,8.71
ENSDARG00000091887,20.67,12.24,23.2,24.47,21.09,4.9
ENSDARG00000091888,56,38,30,69,80,62
ENSDARG00000091889,10,9,7,12.58,13.59,12.49
ENSDARG00000091890,0,0,1,0,1,0
ENSDARG00000091894,0,0,0,0,0,0
ENSDARG00000091896,12.09,14,19,29,15.08,17.41
ENSDARG00000091897,128,118,88,137,119,125
ENSDARG00000091900,2.99,0,0,1.59,0,0
ENSDARG00000091901,1,1,0,0,0,0
ENSDARG00000091902,871,845,735,1210,1051,976
ENSDARG00000091904,14,21,7,14,17,24
ENSDARG00000091905,8.58,1.15,10,9,0,3
ENSDARG00000091906,176,134.18,274.11,358.2,510.42,172.21
ENSDARG00000091909,5,3,3,8,2,6
ENSDARG00000091911,0,0,0,2.7,0,0
ENSDARG00000091912,53.49,36.78,49.84,70.23,107.21,38.18
ENSDARG00000091914,0,0,0,0,0,0
ENSDARG00000091916,1063.78,1030.04,1006.65,1467.31,1365.11,1369.27
ENSDARG00000091917,15,18,21,29,31,23
ENSDARG00000091918,0,0,0,1,0,0
ENSDARG00000091922,0,0,0,0,0,0
ENSDARG00000091926,28,20,14,25,14,18
ENSDARG00000091929,8,6,1,11,13,6
ENSDARG00000091930,23,19,11,18,16,17
ENSDARG00000091931,344,335,288,493,465.02,380
ENSDARG00000091932,546,606,446,690,654,652
ENSDARG00000091933,7,12,8,10,6,17
ENSDARG00000091934,0,0,0,0,0,0
ENSDARG00000091935,1,0,0,1,0,0
ENSDARG00000091936,9.46,9.07,6,10.16,6.22,12.35
ENSDARG00000091937,128.94,159.06,96.92,135.99,116.66,130.22
ENSDARG00000091938,8.71,4.86,4.51,4.66,6.96,4.46
ENSDARG00000091941,1,0,0,0,1,0
ENSDARG00000091943,0,0,0,0,0,0
ENSDARG00000091944,14.09,5,10.69,24.81,10,9.66
ENSDARG00000091946,51,45,23,59,48,45
ENSDARG00000091947,86.28,76.27,77.17,96.67,93.1,126.88
ENSDARG00000091948,1,0,0,0,0,0
ENSDARG00000091950,0,0,0,0,0,0
ENSDARG00000091951,1,1,0,0,0,0
ENSDARG00000091954,3,1,1,1,0,1
ENSDARG00000091956,54.97,74.31,61.32,94.38,45.48,66.28
ENSDARG00000091957,0,0,0,0,0,0
ENSDARG00000091958,0,0,0,0,0,0
ENSDARG00000091961,32,27,15,36,44,23
ENSDARG00000091962,77,130,103,143,96,113
ENSDARG00000091966,0,1,0,0,0,0
ENSDARG00000091967,152.78,147.79,120.22,181.35,167.23,172.55
ENSDARG00000091969,7.8,5,3.31,11.1,9.98,5.22
ENSDARG00000091970,16.92,13.18,23.07,17.19,37.37,14.01
ENSDARG00000091972,71,71,42,97,78,91
ENSDARG00000091974,28,21,25,26,33,34
ENSDARG00000091975,1,7,1,2,2,5
ENSDARG00000091976,0,0,0,0,0,0
ENSDARG00000091977,14,17,17,13,10,11
ENSDARG00000091978,0,0,0,0,0,0
ENSDARG00000091979,0,0,0,0,1,0
ENSDARG00000091985,1,0,1,1,1,0
ENSDARG00000091988,19.56,24.47,19.21,20.43,22.26,20
ENSDARG00000091989,0.72,3.52,5.58,0.8,1.82,3.43
ENSDARG00000091990,4,3,0,6,1.2,1
ENSDARG00000091992,8.69,5.32,6.8,11.06,7.87,8.15
ENSDARG00000091993,24.45,22.84,17.22,21.88,25.46,17.72
ENSDARG00000091994,34.8,53.68,40.13,47.81,55.01,61.6
ENSDARG00000091996,2757,2623,1115,1394,1871,3009
ENSDARG00000091997,0,0,0,0,0,0
ENSDARG00000092000,76.11,61.88,52.84,85.15,67.99,106.9
ENSDARG00000092001,0,0,1,0,0,0
ENSDARG00000092003,87.68,110.92,62.56,101.65,80.19,111.97
ENSDARG00000092005,0,0,0,0,1,0
ENSDARG00000092006,0,0,0,0,0,0
ENSDARG00000092007,7,2,0,5,8,1
ENSDARG00000092012,0,0,0,0,0,0
ENSDARG00000092014,0,0,0,1,0,2
ENSDARG00000092018,81.89,94.56,80.84,116.59,84.49,93.39
ENSDARG00000092020,1,1,1,4,1,3
ENSDARG00000092021,6.03,9.11,6.67,5.72,6.43,14.82
ENSDARG00000092022,1,3,5,6,2,6
ENSDARG00000092023,0,0,1,0,0,0
ENSDARG00000092025,1.45,0,0,0,1.3,2.59
ENSDARG00000092026,0,0,0,0,0,0
ENSDARG00000092027,4.15,4,0,4,2,10
ENSDARG00000092028,3,2,1,9,3,2
ENSDARG00000092033,271,247,261,521,616,317
ENSDARG00000092034,0,0,0,0,0,0
ENSDARG00000092035,3281,3052,2561,3896,3914,3685
ENSDARG00000092036,2.34,1.27,1.28,1.32,1.17,2.39
ENSDARG00000092039,369,555,405,562,317,480
ENSDARG00000092040,0,0,0,0,0,1
ENSDARG00000092042,15.75,16.48,15.79,25.83,15.1,18.62
ENSDARG00000092044,698,604,638,943,746,728
ENSDARG00000092045,37,48,34,53,64,55
ENSDARG00000092052,8,10,30,21.67,38.84,11.57
ENSDARG00000092053,0,0,0,0,0,0
ENSDARG00000092056,0,0,0,2,0,0
ENSDARG00000092057,19.03,17.02,12.25,46.02,51.04,27.03
ENSDARG00000092060,25,35,28,35,12,31
ENSDARG00000092061,0,0,0,0,0,0
ENSDARG00000092062,1.03,1.03,0,0,0,2.04
ENSDARG00000092064,55.67,40.54,31.37,35.58,29.36,56.54
ENSDARG00000092065,0,5.19,5.22,4.6,5.18,5.52
ENSDARG00000092066,7.54,8.73,9,15.48,8.83,6.58
ENSDARG00000092067,642,980,719,1029,562,831
ENSDARG00000092070,14.67,4.77,6.8,28.52,21.62,13.26
ENSDARG00000092071,265,236,169,326,241.32,290
ENSDARG00000092072,0,0,0,0,0,0
ENSDARG00000092073,20,28,16.56,27,17,24
ENSDARG00000092074,13,14,8,11,10,14
ENSDARG00000092075,0,0,0,0,0,0
ENSDARG00000092077,18.16,40.83,24,30.51,18.09,42.35
ENSDARG00000092078,2.04,4.17,3.79,8.86,2.33,3.71
ENSDARG00000092080,5.06,9.8,1.94,3.78,2.57,6.07
ENSDARG00000092082,0,0,0,1.5,0.25,0
ENSDARG00000092083,6.27,8.25,10.18,11.49,6.17,10.16
ENSDARG00000092084,1,0,0,0,0,0
ENSDARG00000092085,0,0,0.52,0,0,0
ENSDARG00000092086,0,0,0,0,0,0
ENSDARG00000092088,13.4,17.04,11.64,19.81,16,18.05
ENSDARG00000092089,0,1,0,1,0,0
ENSDARG00000092090,0,0,0,0,0,0
ENSDARG00000092091,23.49,36.56,37.8,80.03,99.74,39.79
ENSDARG00000092094,18.46,15.67,9.46,16.91,13.43,17.35
ENSDARG00000092095,0,0,0,0,0,0
ENSDARG00000092096,1,0,0,1,0,1
ENSDARG00000092097,1,2,0,1,2,0
ENSDARG00000092099,1003,1045,843,1257,1282,1201
ENSDARG00000092104,0,0,0,0,0,0
ENSDARG00000092106,1,6,1,6,3,3
ENSDARG00000092107,0,0,1.08,0,0,0
ENSDARG00000092109,0,0,0,0,0,0
ENSDARG00000092110,0,0,1,1.01,0,1.01
ENSDARG00000092112,1451,1534,1190,1987,1762,1619
ENSDARG00000092115,6012,6081,5086,7790,6645,6682
ENSDARG00000092118,0,0,0,0,0,0
ENSDARG00000092119,393.43,447.71,381.81,664.82,298.35,523.85
ENSDARG00000092120,40.23,38.79,23.37,52.81,43.72,24.51
ENSDARG00000092122,0,0,3,1,14,1
ENSDARG00000092123,181,179,168,231,241,204
ENSDARG00000092124,436,375,251,432,457,381
ENSDARG00000092125,4,3.36,5,2,3,2
ENSDARG00000092126,2.3,1,8.55,9.9,4.8,5
ENSDARG00000092130,50.14,60.58,26.95,57.34,34.27,52.3
ENSDARG00000092131,17.25,20,13,15.24,12,21.21
ENSDARG00000092133,11.73,5.36,4.81,11.85,8.45,10.13
ENSDARG00000092134,115,126,89,128,100,156.05
ENSDARG00000092135,0,0,0,0,0,0
ENSDARG00000092136,191.21,175,124,176,112,179
ENSDARG00000092137,5.16,0,0,1.68,0,1.6
ENSDARG00000092139,2.07,8.2,2.49,1.41,12.62,0
ENSDARG00000092140,0,0,0,0,0,0
ENSDARG00000092141,38,40,28,39,43,51
ENSDARG00000092142,173,271,178,271,205,212
ENSDARG00000092143,1764.82,1564.17,1202.35,2100.91,1984.19,1911.88
ENSDARG00000092147,0,0,0,0,0,0
ENSDARG00000092150,60.14,49.35,45.16,80.41,64.24,64.21
ENSDARG00000092151,7.04,11.04,5.02,11.01,18.07,11
ENSDARG00000092152,13,9,12,16,11,12
ENSDARG00000092154,741,755,660,1049,910,860
ENSDARG00000092155,10729,8721,7293,11037,10131,11290
ENSDARG00000092158,1352,1564,1189,1718,1442,1587
ENSDARG00000092159,4,5,5,4,6,7
ENSDARG00000092160,0,0,1,0,0,0
ENSDARG00000092161,5,9,14,9,7,8
ENSDARG00000092162,4,3,3,9.93,4,5
ENSDARG00000092166,239.78,224.97,172.16,283.44,271.01,242.88
ENSDARG00000092167,8,8,5,12,8,5
ENSDARG00000092169,15,20,12,16,22,23
ENSDARG00000092170,22636,18189,14880,22406,24591,23781
ENSDARG00000092172,364.41,299.23,240.18,500.51,420.34,420.18
ENSDARG00000092174,13,8,10,17,6,11
ENSDARG00000092176,0,0,1.15,2.24,2,0
ENSDARG00000092178,0,2,0,0,0,0
ENSDARG00000092179,0,0,0,1.04,0,0
ENSDARG00000092180,0,0,0,0,0,0
ENSDARG00000092181,266,308,228,357,274,318
ENSDARG00000092185,6.19,25.43,12.88,13.45,3.23,13.24
ENSDARG00000092191,19,24,10,15,24,15
ENSDARG00000092197,14.72,13.55,4.09,13.5,8.19,16.75
ENSDARG00000092199,321,384,264,452,357,433
ENSDARG00000092200,0,0,1,2.4,0,0
ENSDARG00000092202,9.89,16.41,8.4,16.14,9.41,28.08
ENSDARG00000092204,56.96,49.09,38.43,123.42,83.46,48.1
ENSDARG00000092211,0,0,0,1,0,0
ENSDARG00000092216,0,1.52,0,1.33,2.34,3.01
ENSDARG00000092217,0,1,0,2,1,2
ENSDARG00000092218,0,0,0,0,0,0
ENSDARG00000092222,1.03,0,1,3.62,1,1.05
ENSDARG00000092225,339,412,228,381,354,378
ENSDARG00000092226,3.79,0,0,1.88,0,0
ENSDARG00000092228,12,6,11,19,7,15
ENSDARG00000092230,0,2.24,0,0,0,0
ENSDARG00000092232,0,0,0,0,0,0
ENSDARG00000092233,13.7,7,23.45,31.96,7.43,16
ENSDARG00000092238,0,0,0,0,0,0
ENSDARG00000092240,254,243,171,243,290,295
ENSDARG00000092241,128.45,184.87,130.09,210.17,111.67,163.97
ENSDARG00000092242,0,0,1,0,6.48,0
ENSDARG00000092243,47,58,34,69,37,47
ENSDARG00000092245,4,1,0,4,0,5.36
ENSDARG00000092246,9.62,13.23,12.14,14.44,8.44,15.82
ENSDARG00000092247,0,0,0,0,0,0
ENSDARG00000092249,0,0,0,1,0,0
ENSDARG00000092252,50.56,41.97,35.97,53.32,64.8,48.59
ENSDARG00000092254,61.76,51,34.97,78.63,78.54,78.71
ENSDARG00000092255,0,1,1,0,0,0
ENSDARG00000092257,69.47,98.52,53.96,124.31,104.1,99.97
ENSDARG00000092259,0,0,0,1,0,0
ENSDARG00000092260,186.59,273.83,173.04,284.58,113.83,278.7
ENSDARG00000092262,0,0,0,0,0,0
ENSDARG00000092263,0,0,0,0,0,0
ENSDARG00000092266,0,2,2,1,1,3
ENSDARG00000092267,0,0,2,0,0,0
ENSDARG00000092269,73,160,108,125,74,91
ENSDARG00000092272,40,41,35,48,47,41
ENSDARG00000092274,10.59,10.44,0,8.77,8.35,6.78
ENSDARG00000092275,1,1,2.38,0,1,0
ENSDARG00000092277,4.23,7.56,0,0,8.9,5.97
ENSDARG00000092278,0,0,0,0,0,0
ENSDARG00000092279,0,0,0,0,0,0
ENSDARG00000092281,373,469,243,506,356,405
ENSDARG00000092282,0,0,0,0,0,0
ENSDARG00000092283,1023,1024,716,1262,1496,1158
ENSDARG00000092285,71,28,34,71,57,62
ENSDARG00000092286,0,1,0,0,1,0
ENSDARG00000092287,0,0,0,0,0,1
ENSDARG00000092288,8,13,16,24,15,14
ENSDARG00000092290,153,170,98,174,146,175
ENSDARG00000092294,1.24,2.48,1.2,12.06,4.83,5.49
ENSDARG00000092295,18,9,7,19,5,10
ENSDARG00000092299,1,0,0,0,0,0
ENSDARG00000092300,0,0,0,0,0,0
ENSDARG00000092303,3,4,3,7.33,15.65,2
ENSDARG00000092304,0.85,0,0.8,0,0.22,0.85
ENSDARG00000092305,1069,1075,945,1437,1303,1162
ENSDARG00000092307,3,7,5,8,1,2
ENSDARG00000092308,0,0,0,0,0,0
ENSDARG00000092309,1,0,0,0,0,0
ENSDARG00000092310,58,72,48,69,60,57
ENSDARG00000092311,0,0,0,0,0,0
ENSDARG00000092315,43.65,40.62,22.12,39.21,31.88,52.23
ENSDARG00000092317,0,0,0,0,0,0
ENSDARG00000092319,3.11,3.34,0,0,3.98,3.83
ENSDARG00000092321,0,0,0,0,0,0
ENSDARG00000092322,1,0,1,0,3.1,0
ENSDARG00000092324,1,0,0,1,0,1
ENSDARG00000092327,50.88,44.15,38.41,52.32,72.78,52.22
ENSDARG00000092331,10.35,13.01,8.44,17.68,16.14,11.29
